searge,name,side,desc
field_150327_N,yellow_flower,2,
field_150328_O,red_flower,2,
field_150329_H,tallgrass,2,
field_150330_I,deadbush,2,
field_150331_J,piston,2,
field_150332_K,piston_head,2,
field_150333_U,stone_slab,2,
field_150334_T,double_stone_slab,2,
field_150335_W,tnt,2,
field_150336_V,brick_block,2,
field_150337_Q,red_mushroom,2,
field_150338_P,brown_mushroom,2,
field_150339_S,iron_block,2,
field_150340_R,gold_block,2,
field_150341_Y,mossy_cobblestone,2,
field_150342_X,bookshelf,2,
field_150343_Z,obsidian,2,
field_150344_f,planks,2,
field_150345_g,sapling,2,
field_150346_d,dirt,2,
field_150347_e,cobblestone,2,
field_150348_b,stone,2,
field_150349_c,grass,2,
field_150350_a,air,2,
field_150351_n,gravel,2,
field_150352_o,gold_ore,2,
field_150353_l,lava,2,
field_150354_m,sand,2,
field_150355_j,water,2,
field_150356_k,flowing_lava,2,
field_150357_h,bedrock,2,
field_150358_i,flowing_water,2,
field_150359_w,glass,2,
field_150360_v,sponge,2,
field_150361_u,leaves2,2,
field_150362_t,leaves,2,
field_150363_s,log2,2,
field_150364_r,log,2,
field_150365_q,coal_ore,2,
field_150366_p,iron_ore,2,
field_150367_z,dispenser,2,
field_150368_y,lapis_block,2,
field_150369_x,lapis_ore,2,
field_150370_cb,quartz_stairs,2,
field_150371_ca,quartz_block,2,
field_150372_bz,sandstone_stairs,2,
field_150373_bw,double_wooden_slab,2,
field_150374_bv,lit_redstone_lamp,2,
field_150375_by,cocoa,2,
field_150376_bx,wooden_slab,2,
field_150377_bs,end_stone,2,
field_150378_br,end_portal_frame,2,
field_150379_bu,redstone_lamp,2,
field_150380_bt,dragon_egg,2,
field_150381_bn,enchanting_table,2,
field_150382_bo,brewing_stand,2,
field_150383_bp,cauldron,2,
field_150384_bq,end_portal,2,
field_150385_bj,nether_brick,2,
field_150386_bk,nether_brick_fence,2,
field_150387_bl,nether_brick_stairs,2,
field_150388_bm,nether_wart,2,
field_150389_bf,brick_stairs,2,
field_150390_bg,stone_brick_stairs,2,
field_150391_bh,mycelium,2,
field_150392_bi,waterlily,2,
field_150393_bb,pumpkin_stem,2,
field_150394_bc,melon_stem,2,
field_150395_bd,vine,2,
field_150396_be,fence_gate,2,
field_150397_co,stained_glass_pane,2,
field_150398_cm,double_plant,2,
field_150399_cn,stained_glass,2,
field_150400_ck,acacia_stairs,2,
field_150401_cl,dark_oak_stairs,2,
field_150402_ci,coal_block,2,
field_150403_cj,packed_ice,2,
field_150404_cg,carpet,2,
field_150405_ch,hardened_clay,2,
field_150406_ce,stained_hardened_clay,2,
field_150407_cf,hay_block,2,
field_150408_cc,activator_rail,2,
field_150409_cd,dropper,2,
field_150410_aZ,glass_pane,2,
field_150411_aY,iron_bars,2,
field_150412_bA,emerald_ore,2,
field_150413_aR,unpowered_repeater,2,
field_150414_aQ,cake,2,
field_150415_aT,trapdoor,2,
field_150416_aS,powered_repeater,2,
field_150417_aV,stonebrick,2,
field_150418_aU,monster_egg,2,
field_150419_aX,red_mushroom_block,2,
field_150420_aW,brown_mushroom_block,2,
field_150421_aI,jukebox,2,
field_150422_aJ,fence,2,
field_150423_aK,pumpkin,2,
field_150424_aL,netherrack,2,
field_150425_aM,soul_sand,2,
field_150426_aN,glowstone,2,
field_150427_aO,portal,2,
field_150428_aP,lit_pumpkin,2,
field_150429_aA,redstone_torch,2,
field_150430_aB,stone_button,2,
field_150431_aC,snow_layer,2,
field_150432_aD,ice,2,
field_150433_aE,snow,2,
field_150434_aF,cactus,2,
field_150435_aG,clay,2,
field_150436_aH,reeds,2,
field_150437_az,unlit_redstone_torch,2,
field_150438_bZ,hopper,2,
field_150439_ay,lit_redstone_ore,2,
field_150440_ba,melon_block,2,
field_150441_bU,unpowered_comparator,2,
field_150442_at,lever,2,
field_150443_bT,heavy_weighted_pressure_plate,2,
field_150444_as,wall_sign,2,
field_150445_bS,light_weighted_pressure_plate,2,
field_150446_ar,stone_stairs,2,
field_150447_bR,trapped_chest,2,
field_150448_aq,rail,2,
field_150449_bY,quartz_ore,2,
field_150450_ax,redstone_ore,2,
field_150451_bX,redstone_block,2,
field_150452_aw,wooden_pressure_plate,2,
field_150453_bW,daylight_detector,2,
field_150454_av,iron_door,2,
field_150455_bV,powered_comparator,2,
field_150456_au,stone_pressure_plate,2,
field_150457_bL,flower_pot,2,
field_150458_ak,farmland,2,
field_150459_bM,carrots,2,
field_150460_al,furnace,2,
field_150461_bJ,beacon,2,
field_150462_ai,crafting_table,2,
field_150463_bK,cobblestone_wall,2,
field_150464_aj,wheat,2,
field_150465_bP,skull,2,
field_150466_ao,wooden_door,2,
field_150467_bQ,anvil,2,
field_150468_ap,ladder,2,
field_150469_bN,potatoes,2,
field_150470_am,lit_furnace,2,
field_150471_bO,wooden_button,2,
field_150472_an,standing_sign,2,
field_150473_bD,tripwire,2,
field_150474_ac,mob_spawner,2,
field_150475_bE,emerald_block,2,
field_150476_ad,oak_stairs,2,
field_150477_bB,ender_chest,2,
field_150478_aa,torch,2,
field_150479_bC,tripwire_hook,2,
field_150480_ab,fire,2,
field_150481_bH,jungle_stairs,2,
field_150482_ag,diamond_ore,2,
field_150483_bI,command_block,2,
field_150484_ah,diamond_block,2,
field_150485_bF,spruce_stairs,2,
field_150486_ae,chest,2,
field_150487_bG,birch_stairs,2,
field_150488_af,redstone_wire,2,
field_150511_e,lastUpdateTimeInMilliseconds,2,"The time, in milliseconds since epoch, that this instance was last updated"
field_150586_aC,logger,2,
field_150670_b,clickAction,2,
field_150671_a,action,2,
field_150676_f,allowedInChat,2,
field_150677_g,canonicalName,2,The canonical name used to refer to this action.
field_150679_e,nameMapping,2,
field_150688_f,canonicalName,2,
field_150690_d,nameMapping,2,
field_150691_e,allowedInChat,2,
field_150703_b,hoverAction,2,
field_150704_a,action,2,
field_150734_f,eventLoops,2,
field_150735_g,logger,2,
field_150736_d,attrKeyReceivable,2,
field_150737_e,attrKeySendable,2,
field_150738_b,logMarkerPackets,2,
field_150739_c,attrKeyConnectionState,2,
field_150740_a,logMarkerNetwork,2,
field_150741_n,connectionState,2,"The current connection state, being one of: HANDSHAKING, PLAY, STATUS, LOGIN"
field_150742_o,terminationReason,2,A String indicating why the network has shutdown.
field_150743_l,socketAddress,2,The address of the remote party
field_150744_m,netHandler,2,The INetHandler instance responsible for processing received packets
field_150745_j,outboundPacketsQueue,2,The queue for packets that require transmission
field_150746_k,channel,2,The active channel
field_150747_h,isClientSide,2,Whether this NetworkManager deals with the client or server side of the connection
field_150748_i,receivedPacketsQueue,2,"The queue for received, unprioritized packets that will be processed at the earliest opportunity"
field_150798_a,logger,2,
field_150800_a,logger,2,
field_150814_l,isLightPopulated,2,
field_150816_i,chunkTileEntityMap,2,A Map of ChunkPositions to TileEntities in this chunk
field_150817_t,logger,2,
field_150828_b,fallbackTranslator,2,A StringTranslate instance using the hardcoded default locale (en_US).  Used as a fallback in case the shared StringTranslate singleton instance fails to translate a key.
field_150889_b,logger,2,
field_150901_e,itemRegistry,2,
field_151004_a,underlyingSet,2,The set for this ForwardingSet to forward methods to.
field_151005_D,golden_pickaxe,2,
field_151006_E,golden_axe,2,
field_151007_F,string,2,
field_151008_G,feather,2,
field_151009_A,mushroom_stew,2,
field_151010_B,golden_sword,2,
field_151011_C,golden_shovel,2,
field_151012_L,diamond_hoe,2,
field_151013_M,golden_hoe,2,
field_151014_N,wheat_seeds,2,
field_151015_O,wheat,2,
field_151016_H,gunpowder,2,
field_151017_I,wooden_hoe,2,
field_151018_J,stone_hoe,2,
field_151019_K,iron_hoe,2,
field_151020_U,chainmail_helmet,2,
field_151021_T,leather_boots,2,
field_151022_W,chainmail_leggings,2,
field_151023_V,chainmail_chestplate,2,
field_151024_Q,leather_helmet,2,
field_151025_P,bread,2,
field_151026_S,leather_leggings,2,
field_151027_R,leather_chestplate,2,
field_151028_Y,iron_helmet,2,
field_151029_X,chainmail_boots,2,
field_151030_Z,iron_chestplate,2,
field_151031_f,bow,2,
field_151032_g,arrow,2,
field_151033_d,flint_and_steel,2,
field_151034_e,apple,2,
field_151035_b,iron_pickaxe,2,
field_151036_c,iron_axe,2,
field_151037_a,iron_shovel,2,
field_151038_n,wooden_shovel,2,
field_151039_o,wooden_pickaxe,2,
field_151040_l,iron_sword,2,
field_151041_m,wooden_sword,2,
field_151042_j,iron_ingot,2,
field_151043_k,gold_ingot,2,
field_151044_h,coal,2,
field_151045_i,diamond,2,
field_151046_w,diamond_pickaxe,2,
field_151047_v,diamond_shovel,2,
field_151048_u,diamond_sword,2,
field_151049_t,stone_axe,2,
field_151050_s,stone_pickaxe,2,
field_151051_r,stone_shovel,2,
field_151052_q,stone_sword,2,
field_151053_p,wooden_axe,2,
field_151054_z,bowl,2,
field_151055_y,stick,2,
field_151056_x,diamond_axe,2,
field_151057_cb,name_tag,2,
field_151058_ca,lead,2,
field_151059_bz,fire_charge,2,
field_151060_bw,speckled_melon,2,
field_151061_bv,ender_eye,2,
field_151062_by,experience_bottle,2,
field_151063_bx,spawn_egg,2,
field_151064_bs,magma_cream,2,
field_151065_br,blaze_powder,2,
field_151066_bu,cauldron,2,
field_151067_bt,brewing_stand,2,
field_151068_bn,potionitem,2,
field_151069_bo,glass_bottle,2,
field_151070_bp,spider_eye,2,
field_151071_bq,fermented_spider_eye,2,
field_151072_bj,blaze_rod,2,
field_151073_bk,ghast_tear,2,
field_151074_bl,gold_nugget,2,
field_151075_bm,nether_wart,2,
field_151076_bf,chicken,2,
field_151077_bg,cooked_chicken,2,
field_151078_bh,rotten_flesh,2,
field_151079_bi,ender_pearl,2,
field_151080_bb,pumpkin_seeds,2,
field_151081_bc,melon_seeds,2,
field_151082_bd,beef,2,
field_151083_be,cooked_beef,2,
field_151084_co,record_wait,2,
field_151085_cm,record_ward,2,
field_151086_cn,record_11,2,
field_151087_ck,record_stal,2,
field_151088_cl,record_strad,2,
field_151089_ci,record_mall,2,
field_151090_cj,record_mellohi,2,
field_151091_cg,record_chirp,2,
field_151092_ch,record_far,2,
field_151093_ce,record_cat,2,
field_151094_cf,record_blocks,2,
field_151095_cc,command_block_minecart,2,
field_151096_cd,record_13,2,
field_151097_aZ,shears,2,
field_151098_aY,filled_map,2,
field_151099_bA,writable_book,2,
field_151100_aR,dye,2,
field_151101_aQ,cooked_fished,2,
field_151102_aT,sugar,2,
field_151103_aS,bone,2,
field_151104_aV,bed,2,
field_151105_aU,cake,2,
field_151106_aX,cookie,2,
field_151107_aW,repeater,2,
field_151108_aI,chest_minecart,2,
field_151109_aJ,furnace_minecart,2,
field_151110_aK,egg,2,
field_151111_aL,compass,2,
field_151112_aM,fishing_rod,2,
field_151113_aN,clock,2,
field_151114_aO,glowstone_dust,2,
field_151115_aP,fish,2,
field_151116_aA,leather,2,
field_151117_aB,milk_bucket,2,
field_151118_aC,brick,2,
field_151119_aD,clay_ball,2,
field_151120_aE,reeds,2,
field_151121_aF,paper,2,
field_151122_aG,book,2,
field_151123_aH,slime_ball,2,
field_151124_az,boat,2,
field_151125_bZ,diamond_horse_armor,2,
field_151126_ay,snowball,2,
field_151127_ba,melon,2,
field_151128_bU,quartz,2,
field_151129_at,lava_bucket,2,
field_151130_bT,netherbrick,2,
field_151131_as,water_bucket,2,
field_151132_bS,comparator,2,
field_151133_ar,bucket,2,
field_151134_bR,enchanted_book,2,
field_151135_aq,wooden_door,2,
field_151136_bY,golden_horse_armor,2,
field_151137_ax,redstone,2,
field_151138_bX,iron_horse_armor,2,
field_151139_aw,iron_door,2,
field_151140_bW,hopper_minecart,2,
field_151141_av,saddle,2,
field_151142_bV,tnt_minecart,2,
field_151143_au,minecart,2,
field_151144_bL,skull,2,
field_151145_ak,flint,2,
field_151146_bM,carrot_on_a_stick,2,
field_151147_al,porkchop,2,
field_151148_bJ,map,2,
field_151149_ai,golden_leggings,2,
field_151150_bK,golden_carrot,2,
field_151151_aj,golden_boots,2,
field_151152_bP,fireworks,2,
field_151153_ao,golden_apple,2,
field_151154_bQ,firework_charge,2,
field_151155_ap,sign,2,
field_151156_bN,nether_star,2,
field_151157_am,cooked_porkchop,2,
field_151158_bO,pumpkin_pie,2,
field_151159_an,painting,2,
field_151160_bD,item_frame,2,
field_151161_ac,diamond_helmet,2,
field_151162_bE,flower_pot,2,
field_151163_ad,diamond_chestplate,2,
field_151164_bB,written_book,2,
field_151165_aa,iron_leggings,2,
field_151166_bC,emerald,2,
field_151167_ab,iron_boots,2,
field_151168_bH,baked_potato,2,
field_151169_ag,golden_helmet,2,
field_151170_bI,poisonous_potato,2,
field_151171_ah,golden_chestplate,2,
field_151172_bF,carrot,2,
field_151173_ae,diamond_leggings,2,
field_151174_bG,potato,2,
field_151175_af,diamond_boots,2,
field_151191_b,jsonSerializableValue,2,
field_151192_a,integerValue,2,
field_151227_b,logger,2,
field_151228_a,downloadThreadsStarted,2,The number of download threads that we have started so far.
field_151234_b,logger,2,
field_151242_b,multiplyDeBruijnBitPosition,2,"Though it looks like an array, this is really more like a mapping.  Key (index of this array) is the upper 5 bits of the result of multiplying a 32-bit unsigned integer by the B(2, 5) De Bruijn sequence 0x077CB531.  Value (value stored in the array) is the unique index (from the right) of the leftmost one-bit in a 32-bit unsigned integer that can cause the upper 5 bits to get that value.  Used for highly optimized ""find the log-base-2 of this number"" calculations."
field_151249_a,logger,2,
field_151258_a,logger,2,
field_151262_p,logger,2,
field_151272_f,networkManagers,2,A list containing all NetworkManager instances of all endpoints
field_151273_d,mcServer,2,Reference to the MinecraftServer object.
field_151274_e,endpoints,2,Contains all endpoints added to this NetworkSystem
field_151275_b,logger,2,
field_151276_c,eventLoops,2,
field_151277_a,isAlive,2,True if this NetworkSystem has never had his endpoints terminated
field_151343_f,eventParameter,2,
field_151345_e,eventID,2,Different for each blockID
field_151346_b,coordY,2,
field_151347_c,coordZ,2,
field_151348_a,coordX,2,
field_151356_a,logger,2,
field_151362_b,logger,2,
field_151430_f,resourceKey,2,
field_151433_e,chatVisibility,2,
field_151441_H,showInventoryAchievementHint,2,
field_151442_I,mipmapLevels,2,
field_151443_J,anisotropicFiltering,2,
field_151444_V,keyBindSprint,2,
field_151445_Q,keyBindInventory,2,
field_151446_aD,mapSoundLevels,2,
field_151447_Z,keyBindScreenshot,2,
field_151448_g,fboEnable,2,
field_151449_az,typeListString,2,
field_151450_ay,gson,2,
field_151451_c,renderDistanceChunks,2,
field_151452_as,saturation,2,
field_151453_l,resourcePacks,2,
field_151454_ax,logger,2,
field_151455_aw,forceUnicodeFont,2,
field_151456_ac,keyBindsHotbar,2,
field_151457_aa,keyBindTogglePerspective,2,
field_151458_ab,keyBindSmoothCamera,2,
field_151471_f,keyCategory,2,
field_151472_e,keyCodeDefault,2,
field_151473_c,keybindSet,2,
field_151474_i,presses,2,
field_151476_f,logger,2,
field_151477_a,optionIds,2,
field_151478_a,logger,2,
field_151479_b,logger,2,
field_151480_b,logger,2,
field_151481_a,logger,2,
field_151505_a,logger,2,
field_151506_a,logger,2,
field_151516_b,logger,2,
field_151520_r,damageIsAbsolute,2,Whether or not the damage ignores modification by potion effects or enchantments.
field_151527_f,difficultyId,2,
field_151528_g,difficultyResourceKey,2,
field_151530_e,difficultyEnums,2,
field_151566_D,dragonEgg,2,
field_151567_E,Portal,2,
field_151573_f,iron,2,
field_151574_g,anvil,2,
field_151575_d,wood,2,
field_151576_e,rock,2,
field_151577_b,grass,2,
field_151578_c,ground,2,
field_151579_a,air,2,
field_151580_n,cloth,2,
field_151581_o,fire,2,
field_151582_l,vine,2,
field_151583_m,sponge,2,
field_151584_j,leaves,2,
field_151585_k,plants,2,
field_151586_h,water,2,
field_151587_i,lava,2,
field_151588_w,ice,2,
field_151589_v,coral,2,
field_151590_u,tnt,2,
field_151591_t,redstoneLight,2,
field_151592_s,glass,2,
field_151593_r,carpet,2,
field_151594_q,circuits,2,
field_151595_p,sand,2,
field_151596_z,craftedSnow,2,The material for crafted snow.
field_151629_c,logger,2,
field_151687_a,logger,2,
field_70116_cv,serverPosZ,2,
field_70117_cu,serverPosY,2,
field_70118_ct,serverPosX,2,
field_70121_D,boundingBox,2,Axis aligned bounding box.
field_70122_E,onGround,2,
field_70123_F,isCollidedHorizontally,2,True if after a move this entity has collided with something on X- or Z-axis
field_70124_G,isCollidedVertically,2,True if after a move this entity has collided with something on Y-axis
field_70125_A,rotationPitch,2,Entity rotation Pitch
field_70126_B,prevRotationYaw,2,
field_70127_C,prevRotationPitch,2,
field_70128_L,isDead,2,"Gets set by setDead, so this must be the flag whether an Entity is dead (inactive may be better term)"
field_70129_M,yOffset,2,
field_70130_N,width,2,How wide this entity is considered to be
field_70131_O,height,2,How high this entity is considered to be
field_70132_H,isCollided,2,True if after a move this entity has collided with something either vertically or horizontally
field_70133_I,velocityChanged,2,
field_70134_J,isInWeb,2,
field_70136_U,lastTickPosZ,2,"The entity's Z coordinate at the previous tick, used to calculate position during rendering routines"
field_70137_T,lastTickPosY,2,"The entity's Y coordinate at the previous tick, used to calculate position during rendering routines"
field_70138_W,stepHeight,2,How high this entity can step up when running into a block to try to get over it (currently make note the entity will always step up this amount and not just the amount needed)
field_70139_V,ySize,2,
